N,mu,n_ratio,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200
2,0.83211,1.5706,1.3831,1.4818,1.4853,1.4128,1.3857,1.2921,1.2639,1.2335,1.158,1.1702,1.1528,1.2102,1.1749,1.1682,1.1447,1.094,1.0418,1.039,1.0546,1.1217,1.1202,1.0879,1.0775,1.0747,1.0584,1.0641,1.0331,0.96367,0.98956,0.94751,0.98538,0.93073,0.8445,0.81514,0.72923,0.72529,0.73702,0.746,0.76987,0.78527,0.74631,0.65523,0.64149,0.58912,0.59818,0.57906,0.65004,0.64944,0.66183,0.75208,0.7675,0.69319,0.6954,0.72161,0.68124,0.68856,0.65991,0.6609,0.62879,0.53779,0.53468,0.43826,0.40626,0.39513,0.48454,0.50981,0.46417,0.38317,0.33157,0.28181,0.33908,0.41246,0.41599,0.36884,0.42426,0.5102,0.52189,0.48742,0.45655,0.45749,0.51689,0.52294,0.51717,0.5417,0.49021,0.42146,0.358,0.35197,0.4386,0.44904,0.39601,0.40711,0.35721,0.37429,0.32271,0.27976,0.30617,0.28268,0.35255,0.3511,0.26958,0.28405,0.24771,0.24557,0.20576,0.11854,0.19458,0.23804,0.22522,0.31704,0.35227,0.35144,0.38945,0.40274,0.44086,0.42823,0.42771,0.45575,0.42235,0.3553,0.33379,0.31206,0.30695,0.27833,0.3464,0.36985,0.42179,0.41932,0.38207,0.40532,0.34812,0.35534,0.27809,0.26806,0.24643,0.28933,0.28106,0.24,0.26899,0.32432,0.35005,0.31449,0.36351,0.45223,0.51356,0.54295,0.52041,0.49398,0.49084,0.55915,0.62953,0.63383,0.57143,0.57427,0.5369,0.5134,0.54473,0.61591,0.60253,0.51166,0.51431,0.45868,0.40827,0.44841,0.54113,0.55273,0.48785,0.51332,0.45049,0.38961,0.34696,0.24893,0.24024,0.22572,0.22901,0.20092,0.18947,0.27909,0.31267,0.28269,0.21207,0.2252,0.17276,0.16749,0.17465,0.14072,0.048411,0.10546,0.12394,0.14036,0.12058,0.1471,0.24297,0.29502,0.29565,0.27386,0.30953,0.28216,0.2077,0.20931
12,0.6358,1.2079,0.92622,1.0258,1.017,0.94915,0.90324,0.873,0.81577,0.80455,0.82309,0.85519,0.85671,0.85694,0.81261,0.78582,0.77282,0.76563,0.73358,0.73649,0.74063,0.73551,0.72086,0.71368,0.70464,0.68697,0.66865,0.66713,0.6507,0.62462,0.64194,0.65704,0.67181,0.6403,0.66201,0.67605,0.70861,0.68729,0.67324,0.63779,0.63695,0.63751,0.65702,0.6644,0.66347,0.64006,0.62853,0.59829,0.60328,0.61984,0.60414,0.60093,0.60177,0.58803,0.58358,0.57172,0.58554,0.6168,0.59631,0.62861,0.63708,0.61364,0.61692,0.61312,0.64386,0.69322,0.75772,0.77488,0.75153,0.76676,0.73311,0.72555,0.72389,0.72074,0.73148,0.73344,0.70994,0.71382,0.71159,0.68707,0.68442,0.69475,0.68024,0.67371,0.64564,0.68839,0.67316,0.64799,0.62886,0.63501,0.66195,0.6723,0.67308,0.69491,0.67925,0.67662,0.68502,0.6858,0.71315,0.72465,0.74411,0.73911,0.73171,0.74792,0.73305,0.73202,0.75199,0.79671,0.79115,0.79137,0.79474,0.77531,0.79116,0.79493,0.78171,0.79973,0.79712,0.81996,0.81549,0.81277,0.83204,0.85181,0.87164,0.88913,0.90784,0.88556,0.89915,0.8781,0.89609,0.89459,0.88866,0.86364,0.88648,0.88901,0.90807,0.93255,0.95085,0.958,0.9589,0.93852,0.9008,0.87472,0.86347,0.8404,0.8182,0.81133,0.83473,0.85661,0.85976,0.83517,0.83212,0.81829,0.82152,0.81943,0.82084,0.78889,0.80718,0.82771,0.82354,0.80961,0.83151,0.83406,0.82005,0.84069,0.83593,0.84193,0.8311,0.83504,0.85144,0.83359,0.83729,0.82644,0.84181,0.82901,0.83131,0.79764,0.81254,0.79783,0.73675,0.74779,0.74192,0.71655,0.72048,0.70766,0.69227,0.7025,0.7099,0.73956,0.75037,0.74117,0.7135,0.71428,0.69563,0.68152,0.67076,0.65322,0.64974,0.63817,0.65639,0.64825,0.63655,0.63261
6,0.64673,1.744,1.0967,1.1947,1.1498,1.0759,1.0345,0.96744,0.93582,0.88782,0.87143,0.85427,0.85772,0.80697,0.81563,0.76094,0.73035,0.74547,0.74574,0.70746,0.6606,0.59096,0.5789,0.5656,0.58398,0.57654,0.60067,0.5626,0.5464,0.52965,0.56177,0.55376,0.52727,0.53166,0.53758,0.49519,0.48509,0.45056,0.48679,0.4983,0.54536,0.57756,0.59408,0.61172,0.64255,0.67365,0.63233,0.62104,0.60175,0.59191,0.60256,0.60025,0.52515,0.50919,0.51335,0.53338,0.57849,0.53796,0.48782,0.51039,0.55043,0.57407,0.62635,0.63857,0.63992,0.59441,0.53949,0.58562,0.56252,0.5478,0.50478,0.49363,0.53845,0.61626,0.59847,0.53634,0.47543,0.46175,0.45525,0.47554,0.51544,0.53266,0.53067,0.53382,0.55259,0.55895,0.57607,0.60336,0.57781,0.5704,0.59099,0.61412,0.61602,0.62063,0.62564,0.58994,0.57415,0.57998,0.54822,0.583,0.59838,0.60178,0.57888,0.58461,0.61582,0.63694,0.62008,0.64304,0.65581,0.64218,0.58942,0.59626,0.57653,0.53109,0.5725,0.58283,0.64028,0.61443,0.60786,0.56436,0.56003,0.56238,0.61122,0.61064,0.59086,0.59133,0.57895,0.53966,0.54122,0.60702,0.58979,0.55717,0.5478,0.48011,0.45436,0.47874,0.44092,0.46703,0.45783,0.46555,0.49065,0.47003,0.38645,0.37401,0.42349,0.47263,0.4858,0.50274,0.49206,0.44475,0.49286,0.5249,0.49841,0.48712,0.51469,0.57957,0.62943,0.58317,0.59317,0.56601,0.60801,0.60035,0.57416,0.55966,0.55061,0.52896,0.5242,0.57203,0.57235,0.53023,0.5276,0.55512,0.55631,0.52808,0.52935,0.50771,0.47398,0.46867,0.47264,0.46557,0.49103,0.52259,0.53775,0.58423,0.52732,0.48461,0.47794,0.44038,0.42534,0.45665,0.51773,0.55673,0.58385,0.5545,0.57885,0.57737,0.59128,0.59762,0.61296,0.62021,0.61126,0.55649
4,1.0775,1.8279,1.497,1.5962,1.6098,1.5577,1.5063,1.5402,1.4798,1.445,1.4096,1.3278,1.3257,1.302,1.2718,1.2186,1.1784,1.1331,1.0602,1.0274,0.95039,0.91583,0.84643,0.8532,0.78552,0.75362,0.70631,0.6969,0.66386,0.68111,0.71096,0.69448,0.68368,0.67886,0.67385,0.67012,0.68439,0.73298,0.75312,0.76098,0.7706,0.77591,0.76264,0.72764,0.74534,0.74978,0.74075,0.70594,0.66653,0.68454,0.68868,0.6744,0.73367,0.70979,0.70312,0.70837,0.6817,0.6648,0.64697,0.70661,0.73305,0.73396,0.73611,0.7389,0.77023,0.78535,0.75519,0.76031,0.79382,0.82929,0.81328,0.80968,0.76447,0.73472,0.68087,0.66866,0.69504,0.69541,0.71607,0.71047,0.72249,0.72494,0.72149,0.69747,0.683,0.66375,0.66625,0.61588,0.57175,0.51406,0.50417,0.53003,0.53833,0.62376,0.67469,0.69086,0.65634,0.6463,0.63175,0.58201,0.51615,0.51941,0.58595,0.59741,0.57719,0.62663,0.69481,0.68507,0.65233,0.63374,0.62215,0.64123,0.63529,0.69425,0.76146,0.76913,0.6954,0.69307,0.66883,0.64017,0.65958,0.6523,0.61056,0.55983,0.62422,0.6444,0.67053,0.66655,0.70319,0.69019,0.70674,0.71027,0.7559,0.7096,0.75095,0.75606,0.76347,0.73162,0.75723,0.79166,0.81631,0.82856,0.84945,0.8686,0.84279,0.80392,0.8502,0.89154,0.85216,0.81555,0.83123,0.80492,0.85838,0.89784,0.91513,0.90234,0.90684,0.93291,0.91661,0.90513,0.92587,0.92108,0.89651,0.86311,0.8659,0.8602,0.87463,0.88167,0.83649,0.80525,0.76431,0.74687,0.72335,0.67494,0.68357,0.74739,0.71946,0.68055,0.65567,0.57535,0.57537,0.58876,0.61552,0.56361,0.53296,0.51384,0.54636,0.55556,0.53678,0.49867,0.48633,0.46771,0.44484,0.44087,0.39152,0.37328,0.38472,0.38403,0.39562,0.33768,0.41623,0.46361
9,1.0647,1.884,1.5913,1.6899,1.6917,1.7129,1.6903,1.6646,1.6407,1.5989,1.6148,1.595,1.5472,1.5783,1.5739,1.5619,1.4972,1.4561,1.3978,1.3949,1.3533,1.3543,1.3647,1.3452,1.3263,1.3212,1.3044,1.314,1.2962,1.2208,1.2139,1.1856,1.1879,1.1821,1.1664,1.1699,1.201,1.1904,1.1976,1.1835,1.2201,1.2221,1.2139,1.2055,1.2062,1.2035,1.2036,1.1957,1.1901,1.1616,1.1689,1.1578,1.1837,1.1862,1.1736,1.1544,1.1479,1.1816,1.1873,1.2352,1.2115,1.1946,1.1587,1.1407,1.1204,1.1184,1.1068,1.1027,1.0845,1.084,1.0582,1.0675,1.0794,1.0535,1.0409,1.0503,1.0738,1.0876,1.056,1.0433,1.0234,1.0127,1.0111,1.027,1.0284,1.0308,1.0026,1.0137,0.9728,0.95328,0.97798,0.9523,0.94025,0.96406,0.99704,1.0359,1.0269,0.98906,0.98172,0.99077,1.0269,1.0001,0.95654,0.96119,0.9739,0.97763,1.0445,1.0596,1.079,1.0813,1.0797,1.0578,1.0065,1.006,1.0328,1.0249,1.0008,1.053,1.0826,1.098,1.0895,1.0809,1.0871,1.0698,1.112,1.1553,1.1977,1.2117,1.2011,1.2112,1.2205,1.1996,1.2169,1.245,1.2488,1.2666,1.2647,1.2706,1.2561,1.2392,1.2576,1.235,1.261,1.2406,1.2074,1.1765,1.199,1.1987,1.2252,1.2186,1.1719,1.1814,1.2307,1.2439,1.2321,1.2547,1.2451,1.2383,1.2267,1.2077,1.1864,1.1499,1.1498,1.135,1.1635,1.152,1.1456,1.1089,1.0658,1.0518,1.0712,1.0731,1.0896,1.1046,1.0926,1.0571,1.0656,1.0761,1.0953,1.1175,1.115,1.0718,1.046,1.035,1.0162,1.0124,1.0117,1.0388,1.0938,1.0673,1.1002,1.1142,1.1235,1.1228,1.1374,1.1426,1.1543,1.1325,1.1271,1.1516,1.1592,1.1767
10,0.6126,1.4813,1.1667,1.2663,1.2697,1.2075,1.1914,1.1557,1.1134,1.067,1.0188,0.97924,0.95942,0.92215,0.91746,0.89095,0.88689,0.88578,0.87853,0.87559,0.89414,0.89102,0.84102,0.82803,0.81096,0.78837,0.75145,0.77262,0.79967,0.80047,0.79638,0.79927,0.80284,0.8427,0.84767,0.83725,0.79429,0.7837,0.79236,0.79836,0.75713,0.76696,0.79026,0.81484,0.80686,0.77361,0.73437,0.72487,0.74331,0.74502,0.72535,0.6795,0.65329,0.64726,0.65827,0.65822,0.65572,0.67416,0.70669,0.6903,0.66249,0.66482,0.67705,0.71058,0.69177,0.70489,0.71941,0.71011,0.70455,0.75043,0.74304,0.75563,0.7257,0.70538,0.69222,0.68304,0.65858,0.68014,0.6857,0.72364,0.73099,0.75612,0.79675,0.83675,0.79758,0.75874,0.74195,0.73562,0.74526,0.76708,0.7668,0.78317,0.79609,0.7852,0.79059,0.80718,0.83416,0.84683,0.8419,0.83361,0.86011,0.84359,0.82263,0.77067,0.76647,0.76864,0.76931,0.77677,0.76912,0.7711,0.74488,0.75689,0.75179,0.76238,0.71631,0.69039,0.71332,0.72546,0.68162,0.66173,0.65222,0.65508,0.65559,0.66905,0.67427,0.67046,0.68851,0.66937,0.65505,0.63852,0.65106,0.64253,0.63675,0.63134,0.62763,0.62993,0.65521,0.65009,0.67001,0.69813,0.68693,0.67034,0.67671,0.66646,0.64213,0.62208,0.60727,0.63558,0.63587,0.64664,0.66315,0.67199,0.68239,0.69443,0.70979,0.74279,0.72085,0.71251,0.71018,0.74427,0.71383,0.70107,0.70141,0.66726,0.62084,0.61669,0.65174,0.65397,0.68887,0.69597,0.67272,0.6984,0.72142,0.71891,0.75646,0.71488,0.67029,0.6775,0.66401,0.66201,0.67995,0.68756,0.67165,0.64295,0.64926,0.67109,0.65111,0.67404,0.69866,0.71405,0.69716,0.71373,0.71508,0.74016,0.70263,0.68962,0.67444,0.69937,0.73232,0.73251,0.70133,0.70471
12,0.72552,1.4318,1.1944,1.2934,1.2908,1.2607,1.253,1.248,1.2091,1.1736,1.1333,1.0803,1.0562,1.0224,1.0147,1.0013,0.98453,0.96739,0.97785,0.95206,0.94736,0.92597,0.91906,0.93072,0.90579,0.89642,0.88723,0.91815,0.93268,0.93988,0.92025,0.86211,0.84994,0.82841,0.82127,0.81712,0.81884,0.80526,0.79419,0.80636,0.8228,0.83924,0.84909,0.83227,0.82254,0.80484,0.83519,0.82666,0.83013,0.83293,0.81262,0.80362,0.78965,0.78295,0.79508,0.79286,0.79981,0.80174,0.79804,0.78517,0.7845,0.79323,0.78936,0.78944,0.772,0.75208,0.73768,0.68676,0.66179,0.67665,0.6799,0.67776,0.71658,0.72604,0.74302,0.7302,0.7236,0.73089,0.69131,0.69168,0.67318,0.66314,0.66466,0.68355,0.6896,0.70197,0.68658,0.6663,0.66526,0.69098,0.70271,0.71809,0.71159,0.72406,0.74216,0.76059,0.76042,0.77294,0.7684,0.80047,0.78437,0.77865,0.80311,0.80167,0.79071,0.80217,0.80887,0.80063,0.81948,0.8395,0.82833,0.83952,0.84451,0.89351,0.87698,0.8433,0.81963,0.77852,0.76068,0.77241,0.78099,0.76263,0.78115,0.7952,0.80281,0.80861,0.76615,0.77307,0.78209,0.77016,0.79464,0.78976,0.8047,0.7836,0.80884,0.81769,0.80262,0.79863,0.80811,0.82563,0.81118,0.81095,0.7798,0.78422,0.81384,0.81913,0.85247,0.85889,0.83588,0.83184,0.84168,0.85539,0.83209,0.85192,0.81073,0.81261,0.84614,0.82627,0.80928,0.78374,0.77846,0.78431,0.83253,0.85705,0.85261,0.84478,0.85952,0.82735,0.82964,0.83889,0.80112,0.77633,0.75924,0.74687,0.70166,0.74413,0.76888,0.73178,0.75149,0.7877,0.79315,0.81257,0.78712,0.78064,0.78595,0.78759,0.7982,0.79779,0.77854,0.78218,0.79057,0.77051,0.75499,0.75919,0.78689,0.78767,0.78628,0.78143,0.7959,0.82217,0.82762,0.83523
4,0.87015,1.7232,1.6175,1.7165,1.7331,1.6835,1.643,1.5918,1.5845,1.5342,1.508,1.4734,1.4659,1.4575,1.4467,1.4074,1.3937,1.3318,1.3196,1.2589,1.2922,1.304,1.3581,1.3234,1.3062,1.2383,1.2287,1.1827,1.1635,1.2004,1.2326,1.2467,1.2339,1.1881,1.1433,1.0891,1.0209,0.99986,0.95372,0.96198,0.949,0.91472,0.87268,0.82955,0.80204,0.71671,0.6884,0.68404,0.76611,0.8137,0.84718,0.82122,0.78343,0.77285,0.78659,0.76322,0.75242,0.73289,0.68239,0.67358,0.63523,0.60183,0.65042,0.67492,0.7027,0.72979,0.72753,0.73954,0.68663,0.68032,0.6459,0.6474,0.61336,0.6548,0.67791,0.66344,0.58208,0.61028,0.53911,0.54178,0.55377,0.55278,0.54285,0.51133,0.5315,0.54658,0.52908,0.59177,0.64851,0.69711,0.71275,0.70409,0.65931,0.61441,0.6832,0.70961,0.646,0.64317,0.6264,0.63854,0.69337,0.72511,0.70948,0.70157,0.67282,0.60819,0.62317,0.62207,0.62028,0.60298,0.61383,0.66361,0.6468,0.63708,0.67086,0.68749,0.68388,0.66603,0.6403,0.66856,0.7206,0.70113,0.6906,0.68107,0.68179,0.67764,0.60211,0.61017,0.57941,0.55043,0.56327,0.63856,0.63217,0.72582,0.74834,0.70556,0.69671,0.71457,0.71324,0.70177,0.68419,0.68762,0.64234,0.65934,0.69065,0.63478,0.59298,0.6013,0.62102,0.64332,0.61538,0.60979,0.628,0.66654,0.69312,0.69471,0.7064,0.76904,0.75451,0.71928,0.74653,0.76597,0.71509,0.74822,0.78266,0.7408,0.73314,0.77708,0.82346,0.81319,0.79226,0.79335,0.83984,0.81715,0.78311,0.73726,0.76118,0.82227,0.82515,0.82556,0.78358,0.72501,0.73702,0.72927,0.77938,0.73586,0.70463,0.63679,0.65333,0.74496,0.79877,0.82886,0.81398,0.77835,0.79931,0.78202,0.80426,0.83209,0.77715,0.73616,0.69592,0.64535
10,0.73005,1.904,1.136,1.2336,1.2378,1.1994,1.2177,1.1938,1.1668,1.117,1.1151,1.0846,1.0339,1.005,0.99538,0.96954,0.91777,0.89587,0.89298,0.88516,0.8885,0.88538,0.89705,0.88819,0.85635,0.8278,0.84104,0.84216,0.82579,0.81673,0.79241,0.79401,0.84078,0.85469,0.84654,0.86251,0.84255,0.77852,0.7702,0.77918,0.75373,0.70784,0.72069,0.71931,0.69973,0.6693,0.63185,0.62031,0.59887,0.64973,0.69184,0.71086,0.7451,0.75546,0.74685,0.70316,0.68445,0.67413,0.65135,0.6281,0.67088,0.70817,0.72352,0.68556,0.63161,0.62353,0.56333,0.55668,0.58509,0.59521,0.60355,0.6458,0.67992,0.7088,0.73024,0.7198,0.69113,0.66241,0.68169,0.66959,0.67807,0.64868,0.63917,0.63088,0.65435,0.66932,0.67462,0.69213,0.70228,0.7099,0.72898,0.71868,0.69166,0.70408,0.70577,0.72274,0.71864,0.73391,0.7534,0.79302,0.79854,0.8083,0.79383,0.78065,0.77617,0.78488,0.78703,0.77202,0.8007,0.82791,0.82122,0.81606,0.83514,0.79088,0.75602,0.78458,0.77287,0.7594,0.70989,0.68638,0.69949,0.71934,0.74446,0.7308,0.75123,0.73722,0.71431,0.6928,0.71287,0.70431,0.71228,0.72126,0.73223,0.74255,0.76637,0.77895,0.78786,0.76762,0.77475,0.75512,0.75252,0.76404,0.73645,0.7603,0.75215,0.74209,0.68495,0.66135,0.60826,0.59078,0.58902,0.60537,0.60385,0.61645,0.6339,0.64306,0.69026,0.73578,0.75674,0.77477,0.77582,0.76067,0.73711,0.68886,0.70648,0.7118,0.69173,0.7058,0.73562,0.74978,0.79325,0.79748,0.78078,0.76383,0.78852,0.8126,0.82264,0.81598,0.77872,0.79139,0.79634,0.79533,0.81398,0.82683,0.83022,0.87319,0.86547,0.83185,0.78801,0.8182,0.8338,0.82121,0.8203,0.84258,0.85348,0.86304,0.88872,0.8758,0.86537,0.83433,0.79885,0.79767
12,1.1126,1.1417,1.3825,1.4824,1.4811,1.5122,1.4914,1.4997,1.446,1.4333,1.4157,1.3959,1.3839,1.3674,1.3592,1.3432,1.3436,1.335,1.348,1.3334,1.3238,1.315,1.2889,1.3238,1.3357,1.3647,1.3524,1.3589,1.3942,1.3793,1.3561,1.3018,1.3157,1.2869,1.2668,1.2639,1.271,1.2651,1.2765,1.3106,1.3124,1.3136,1.3301,1.3383,1.3159,1.3368,1.3042,1.3117,1.307,1.3191,1.3013,1.2977,1.2868,1.2669,1.2749,1.2742,1.2809,1.2702,1.266,1.2822,1.301,1.2904,1.2466,1.2209,1.2318,1.2019,1.1965,1.2066,1.1801,1.1745,1.1916,1.1939,1.1715,1.1268,1.1396,1.1444,1.1147,1.1387,1.1362,1.1085,1.1001,1.0813,1.1206,1.1387,1.139,1.1071,1.1071,1.0906,1.1002,1.104,1.0955,1.1065,1.0833,1.0999,1.0996,1.0808,1.1111,1.1293,1.1653,1.1892,1.2104,1.2305,1.2125,1.2018,1.1981,1.1967,1.1963,1.1905,1.204,1.2039,1.1903,1.2058,1.2262,1.2331,1.1886,1.1532,1.1757,1.1864,1.195,1.2242,1.2032,1.205,1.2052,1.2251,1.2278,1.2342,1.2556,1.2387,1.23,1.2483,1.2685,1.2552,1.2512,1.2236,1.2204,1.1973,1.1934,1.2194,1.2191,1.2076,1.197,1.2125,1.1785,1.1807,1.1641,1.1341,1.1267,1.1391,1.159,1.1867,1.1944,1.2066,1.2227,1.2425,1.267,1.2556,1.2493,1.2806,1.2703,1.2782,1.261,1.2301,1.2152,1.23,1.2232,1.2503,1.2731,1.2846,1.2489,1.2102,1.2166,1.1899,1.1833,1.182,1.1864,1.2111,1.2361,1.248,1.2146,1.2012,1.214,1.2221,1.2072,1.2483,1.285,1.3007,1.2982,1.2921,1.2939,1.2684,1.2473,1.2631,1.2684,1.3174,1.3285,1.3157,1.298,1.3168,1.3307,1.3475,1.3326,1.3099
4,0.43562,1.368,0.77268,0.87227,0.90126,0.85057,0.81144,0.82643,0.7779,0.79436,0.74712,0.73048,0.65687,0.57879,0.56932,0.51495,0.54628,0.57832,0.61321,0.56847,0.57426,0.53601,0.4767,0.45278,0.38735,0.35391,0.31154,0.34699,0.32483,0.36766,0.36865,0.41907,0.39559,0.3948,0.39813,0.44313,0.42919,0.38968,0.40563,0.35728,0.28666,0.28971,0.33489,0.34485,0.32822,0.38731,0.41929,0.47164,0.48901,0.46222,0.43525,0.39499,0.40421,0.39853,0.35963,0.36251,0.33704,0.32654,0.27961,0.20136,0.17774,0.24008,0.25836,0.2828,0.27643,0.28311,0.35875,0.39897,0.43827,0.41576,0.44226,0.41404,0.44344,0.43997,0.43515,0.48234,0.49553,0.53808,0.54769,0.52795,0.46964,0.41643,0.42597,0.39903,0.4365,0.42986,0.42253,0.3855,0.4401,0.4175,0.45228,0.37183,0.3208,0.36815,0.35525,0.32825,0.36746,0.40089,0.41058,0.43529,0.43992,0.39884,0.36883,0.32672,0.35943,0.38278,0.42649,0.38575,0.35059,0.36644,0.39836,0.41711,0.42161,0.43223,0.38791,0.35612,0.35801,0.37283,0.44802,0.48112,0.45131,0.46029,0.45566,0.49619,0.47772,0.48338,0.40422,0.38058,0.33695,0.38221,0.39612,0.43857,0.45655,0.48978,0.55303,0.56795,0.55304,0.5438,0.52678,0.5343,0.51111,0.55218,0.59952,0.58458,0.54906,0.54181,0.51575,0.51697,0.53064,0.49964,0.46916,0.4154,0.45408,0.43086,0.43952,0.44504,0.47595,0.54655,0.54903,0.54751,0.59519,0.59047,0.54184,0.55386,0.50618,0.52689,0.51412,0.46625,0.46104,0.48817,0.43767,0.39834,0.38791,0.35874,0.37278,0.38172,0.3743,0.32999,0.34627,0.32075,0.37013,0.37573,0.39638,0.39666,0.45248,0.45299,0.4588,0.40464,0.39408,0.47983,0.52297,0.52524,0.54035,0.53353,0.47228,0.4649,0.47406,0.4782,0.48236,0.46988,0.44875,0.4404
9,0.31726,1.0864,1.3818,1.4818,1.4635,1.4069,1.3779,1.319,1.2986,1.2861,1.2838,1.2553,1.236,1.2312,1.2058,1.1908,1.14,1.1117,1.1056,1.0863,1.0754,1.0573,1.0327,1.0104,0.98405,0.93999,0.89584,0.92949,0.90464,0.87244,0.83052,0.79527,0.73071,0.714,0.67181,0.66425,0.60005,0.56686,0.51838,0.50126,0.52632,0.56749,0.58229,0.62422,0.6035,0.61561,0.58472,0.58565,0.57546,0.54409,0.54065,0.52618,0.50479,0.54491,0.58137,0.58222,0.54992,0.55566,0.56672,0.56501,0.53619,0.51867,0.52321,0.53391,0.57252,0.57796,0.5511,0.5438,0.54518,0.55559,0.49301,0.47471,0.48212,0.52631,0.53808,0.52228,0.528,0.48939,0.48326,0.48459,0.48947,0.47404,0.48523,0.49598,0.53705,0.52708,0.51782,0.50521,0.52773,0.52803,0.53382,0.54682,0.56749,0.59861,0.61884,0.62559,0.61653,0.58929,0.55017,0.54496,0.54303,0.55119,0.56228,0.57322,0.58505,0.58008,0.52239,0.55513,0.57291,0.57931,0.5723,0.5855,0.59128,0.61512,0.61609,0.59748,0.61996,0.58843,0.55843,0.54093,0.55911,0.55842,0.54778,0.53915,0.51507,0.5114,0.52802,0.5442,0.56271,0.54519,0.53374,0.53566,0.50519,0.53716,0.52176,0.49996,0.45904,0.46859,0.50675,0.56083,0.55511,0.52383,0.55825,0.55985,0.53267,0.49238,0.49606,0.49738,0.50424,0.5507,0.55454,0.52666,0.52722,0.53272,0.51748,0.52321,0.53945,0.52279,0.50499,0.51988,0.49162,0.46239,0.48059,0.51759,0.55903,0.56109,0.56243,0.5446,0.49166,0.45255,0.43785,0.43496,0.44159,0.41768,0.46456,0.49911,0.53452,0.57573,0.55548,0.53991,0.56597,0.53679,0.51412,0.52001,0.59652,0.59827,0.58686,0.5714,0.56936,0.5826,0.62432,0.59616,0.60505,0.58002,0.55531,0.55423,0.56992,0.60286,0.63364,0.60157,0.55577,0.56643
7,1.3192,1.6737,1.2804,1.3782,1.3846,1.3785,1.3525,1.3206,1.2892,1.2871,1.3054,1.2826,1.2713,1.2854,1.2583,1.2407,1.1814,1.2007,1.1685,1.1387,1.1098,1.0925,1.0937,1.0606,1.0496,1.0264,1.0203,0.99279,1.0062,1.0063,1.0128,1.0129,1.0383,1.0728,1.0977,1.1177,1.1483,1.1809,1.2343,1.2387,1.2112,1.2311,1.2364,1.2696,1.2559,1.2197,1.2117,1.2059,1.2075,1.2434,1.2858,1.2987,1.2874,1.2704,1.2362,1.2332,1.2227,1.2022,1.1878,1.1666,1.182,1.1785,1.1733,1.1491,1.1755,1.1858,1.2112,1.1902,1.1848,1.2099,1.1853,1.2535,1.2638,1.2688,1.2635,1.2532,1.3049,1.344,1.3691,1.3798,1.3461,1.3169,1.2973,1.3153,1.2783,1.2802,1.277,1.2768,1.2777,1.308,1.264,1.2261,1.1818,1.2068,1.2407,1.2431,1.2986,1.3554,1.36,1.3155,1.2899,1.2689,1.2578,1.2961,1.2838,1.25,1.2466,1.2144,1.1667,1.1279,1.1626,1.1541,1.1417,1.1685,1.2061,1.1592,1.1324,1.1223,1.0936,1.1069,1.1474,1.1918,1.2193,1.2471,1.285,1.2608,1.2611,1.2672,1.263,1.2669,1.2469,1.2982,1.2752,1.2632,1.2651,1.2599,1.2472,1.1784,1.1526,1.1089,1.0896,1.0497,1.066,1.0557,1.0929,1.0614,1.0447,1.0454,1.0135,1.0196,1.0446,1.0016,1.0306,1.048,1.0562,1.0888,1.1239,1.1149,1.1102,1.1273,1.1158,1.1285,1.1619,1.1966,1.1928,1.236,1.2073,1.2096,1.2069,1.2207,1.1939,1.231,1.2437,1.272,1.2848,1.3006,1.3058,1.3126,1.262,1.2402,1.2305,1.2338,1.2345,1.201,1.2045,1.215,1.2373,1.2675,1.2937,1.3461,1.3549,1.362,1.3599,1.3531,1.3616,1.373,1.3554,1.3409,1.3327,1.3127,1.3201,1.3295
